DataType,Date,Location,Value
WESD,2013-01-17T00:00:00,USC00182325,0.0
PRCP,2013-01-18T00:00:00,USC00182325,0.01
SNOW,2013-01-18T00:00:00,USC00182325,0.0
SNWD,2013-01-18T00:00:00,USC00182325,0.0
TMAX,2013-01-18T00:00:00,USC00182325,43.0
TMIN,2013-01-18T00:00:00,USC00182325,33.0
TOBS,2013-01-18T00:00:00,USC00182325,33.0
WESD,2013-01-18T00:00:00,USC00182325,0.0
PRCP,2013-01-19T00:00:00,USC00182325,0.0
SNOW,2013-01-19T00:00:00,USC00182325,0.0
SNWD,2013-01-19T00:00:00,USC00182325,0.0
TMAX,2013-01-19T00:00:00,USC00182325,41.0
TMIN,2013-01-19T00:00:00,USC00182325,32.0
TOBS,2013-01-19T00:00:00,USC00182325,33.0
WESD,2013-01-19T00:00:00,USC00182325,0.0
PRCP,2013-01-20T00:00:00,USC00182325,0.0
SNOW,2013-01-20T00:00:00,USC00182325,0.0
SNWD,2013-01-20T00:00:00,USC00182325,0.0
TMAX,2013-01-20T00:00:00,USC00182325,54.0
TMIN,2013-01-20T00:00:00,USC00182325,30.0
TOBS,2013-01-20T00:00:00,USC00182325,40.0
WESD,2013-01-20T00:00:00,USC00182325,0.0
PRCP,2013-01-21T00:00:00,USC00182325,0.0
SNOW,2013-01-21T00:00:00,USC00182325,0.0
SNWD,2013-01-21T00:00:00,USC00182325,0.0
TMAX,2013-01-21T00:00:00,USC00182325,60.0
TMIN,2013-01-21T00:00:00,USC00182325,32.0
TOBS,2013-01-21T00:00:00,USC00182325,32.0
WESD,2013-01-21T00:00:00,USC00182325,0.0
PRCP,2013-01-22T00:00:00,USC00182325,0.0
SNOW,2013-01-22T00:00:00,USC00182325,0.0
SNWD,2013-01-22T00:00:00,USC00182325,0.0
TMAX,2013-01-22T00:00:00,USC00182325,45.0
TMIN,2013-01-22T00:00:00,USC00182325,18.0
TOBS,2013-01-22T00:00:00,USC00182325,18.0
WESD,2013-01-22T00:00:00,USC00182325,0.0
PRCP,2013-01-23T00:00:00,USC00182325,0.0
SNOW,2013-01-23T00:00:00,USC00182325,0.0
SNWD,2013-01-23T00:00:00,USC00182325,0.0
TMAX,2013-01-23T00:00:00,USC00182325,45.0
TMIN,2013-01-23T00:00:00,USC00182325,15.0
TOBS,2013-01-23T00:00:00,USC00182325,15.0
WESD,2013-01-23T00:00:00,USC00182325,0.0
PRCP,2013-01-24T00:00:00,USC00182325,0.02
SNOW,2013-01-24T00:00:00,USC00182325,0.0
SNWD,2013-01-24T00:00:00,USC00182325,0.0
TMAX,2013-01-24T00:00:00,USC00182325,25.0
TMIN,2013-01-24T00:00:00,USC00182325,15.0
TOBS,2013-01-24T00:00:00,USC00182325,17.0
WESD,2013-01-24T00:00:00,USC00182325,0.0
PRCP,2013-01-25T00:00:00,USC00182325,0.0
SNOW,2013-01-25T00:00:00,USC00182325,0.0
SNWD,2013-01-25T00:00:00,USC00182325,0.0
TMAX,2013-01-25T00:00:00,USC00182325,25.0
TMIN,2013-01-25T00:00:00,USC00182325,16.0
TOBS,2013-01-25T00:00:00,USC00182325,19.0
WESD,2013-01-25T00:00:00,USC00182325,0.0
PRCP,2013-01-26T00:00:00,USC00182325,0.0
SNOW,2013-01-26T00:00:00,USC00182325,0.0
SNWD,2013-01-26T00:00:00,USC00182325,0.0
TMAX,2013-01-26T00:00:00,USC00182325,24.0
TMIN,2013-01-26T00:00:00,USC00182325,19.0
TOBS,2013-01-26T00:00:00,USC00182325,24.0
WESD,2013-01-26T00:00:00,USC00182325,0.0
PRCP,2013-01-27T00:00:00,USC00182325,0.0
SNOW,2013-01-27T00:00:00,USC00182325,0.0
SNWD,2013-01-27T00:00:00,USC00182325,0.0
TMAX,2013-01-27T00:00:00,USC00182325,33.0
TMIN,2013-01-27T00:00:00,USC00182325,19.0
TOBS,2013-01-27T00:00:00,USC00182325,32.0
WESD,2013-01-27T00:00:00,USC00182325,0.0
PRCP,2013-01-28T00:00:00,USC00182325,0.2
SNOW,2013-01-28T00:00:00,USC00182325,0.0
SNWD,2013-01-28T00:00:00,USC00182325,0.0
TMAX,2013-01-28T00:00:00,USC00182325,40.0
TMIN,2013-01-28T00:00:00,USC00182325,27.0
TOBS,2013-01-28T00:00:00,USC00182325,32.0
WESD,2013-01-28T00:00:00,USC00182325,0.0
PRCP,2013-01-29T00:00:00,USC00182325,0.0
SNOW,2013-01-29T00:00:00,USC00182325,0.0
SNWD,2013-01-29T00:00:00,USC00182325,0.0
TMAX,2013-01-29T00:00:00,USC00182325,42.0
TMIN,2013-01-29T00:00:00,USC00182325,32.0
TOBS,2013-01-29T00:00:00,USC00182325,36.0
WESD,2013-01-29T00:00:00,USC00182325,0.0
PRCP,2013-01-30T00:00:00,USC00182325,0.0
SNOW,2013-01-30T00:00:00,USC00182325,0.0
SNWD,2013-01-30T00:00:00,USC00182325,0.0
TMAX,2013-01-30T00:00:00,USC00182325,68.0
TMIN,2013-01-30T00:00:00,USC00182325,36.0
TOBS,2013-01-30T00:00:00,USC00182325,61.0
WESD,2013-01-30T00:00:00,USC00182325,0.0
PRCP,2013-01-31T00:00:00,USC00182325,1.69
SNOW,2013-01-31T00:00:00,USC00182325,0.0
SNWD,2013-01-31T00:00:00,USC00182325,0.0
TMAX,2013-01-31T00:00:00,USC00182325,69.0
TMIN,2013-01-31T00:00:00,USC00182325,42.0
TOBS,2013-01-31T00:00:00,USC00182325,42.0
WESD,2013-01-31T00:00:00,USC00182325,0.0
PRCP,2013-02-01T00:00:00,USC00182325,0.02
SNOW,2013-02-01T00:00:00,USC00182325,0.4
SNWD,2013-02-01T00:00:00,USC00182325,0.0
TMAX,2013-02-01T00:00:00,USC00182325,42.0
TMIN,2013-02-01T00:00:00,USC00182325,27.0
TOBS,2013-02-01T00:00:00,USC00182325,28.0
WESD,2013-02-01T00:00:00,USC00182325,0.0
PRCP,2013-02-02T00:00:00,USC00182325,0.0
SNOW,2013-02-02T00:00:00,USC00182325,0.0
SNWD,2013-02-02T00:00:00,USC00182325,0.0
TMAX,2013-02-02T00:00:00,USC00182325,28.0
TMIN,2013-02-02T00:00:00,USC00182325,17.0
TOBS,2013-02-02T00:00:00,USC00182325,20.0
WESD,2013-02-02T00:00:00,USC00182325,0.0
PRCP,2013-02-03T00:00:00,USC00182325,0.0
SNOW,2013-02-03T00:00:00,USC00182325,0.0
SNWD,2013-02-03T00:00:00,USC00182325,0.0
TMAX,2013-02-03T00:00:00,USC00182325,34.0
TMIN,2013-02-03T00:00:00,USC00182325,20.0
TOBS,2013-02-03T00:00:00,USC00182325,27.0
WESD,2013-02-03T00:00:00,USC00182325,0.0
PRCP,2013-02-04T00:00:00,USC00182325,0.0
SNOW,2013-02-04T00:00:00,USC00182325,0.0
SNWD,2013-02-04T00:00:00,USC00182325,0.0
TMAX,2013-02-04T00:00:00,USC00182325,34.0
TMIN,2013-02-04T00:00:00,USC00182325,23.0
TOBS,2013-02-04T00:00:00,USC00182325,26.0
WESD,2013-02-04T00:00:00,USC00182325,0.0
PRCP,2013-02-05T00:00:00,USC00182325,0.02
SNOW,2013-02-05T00:00:00,USC00182325,0.0
SNWD,2013-02-05T00:00:00,USC00182325,0.0
TMAX,2013-02-05T00:00:00,USC00182325,35.0
TMIN,2013-02-05T00:00:00,USC00182325,25.0
TOBS,2013-02-05T00:00:00,USC00182325,32.0
WESD,2013-02-05T00:00:00,USC00182325,0.0
PRCP,2013-02-06T00:00:00,USC00182325,0.0
SNOW,2013-02-06T00:00:00,USC00182325,0.0
SNWD,2013-02-06T00:00:00,USC00182325,0.0
TMAX,2013-02-06T00:00:00,USC00182325,40.0
TMIN,2013-02-06T00:00:00,USC00182325,28.0
TOBS,2013-02-06T00:00:00,USC00182325,40.0
WESD,2013-02-06T00:00:00,USC00182325,0.0
PRCP,2013-02-07T00:00:00,USC00182325,0.0
SNOW,2013-02-07T00:00:00,USC00182325,0.0
SNWD,2013-02-07T00:00:00,USC00182325,0.0
TMAX,2013-02-07T00:00:00,USC00182325,43.0
TMIN,2013-02-07T00:00:00,USC00182325,26.0
TOBS,2013-02-07T00:00:00,USC00182325,33.0
WESD,2013-02-07T00:00:00,USC00182325,0.0
PRCP,2013-02-08T00:00:00,USC00182325,0.24
SNOW,2013-02-08T00:00:00,USC00182325,0.0
SNWD,2013-02-08T00:00:00,USC00182325,0.0
TMAX,2013-02-08T00:00:00,USC00182325,43.0
TMIN,2013-02-08T00:00:00,USC00182325,26.0
TOBS,2013-02-08T00:00:00,USC00182325,35.0
WESD,2013-02-08T00:00:00,USC00182325,0.0
PRCP,2013-02-09T00:00:00,USC00182325,0.0
SNOW,2013-02-09T00:00:00,USC00182325,0.0
SNWD,2013-02-09T00:00:00,USC00182325,0.0
TMAX,2013-02-09T00:00:00,USC00182325,42.0
TMIN,2013-02-09T00:00:00,USC00182325,29.0
TOBS,2013-02-09T00:00:00,USC00182325,35.0
WESD,2013-02-09T00:00:00,USC00182325,0.0
PRCP,2013-02-10T00:00:00,USC00182325,0.0
SNOW,2013-02-10T00:00:00,USC00182325,0.0
SNWD,2013-02-10T00:00:00,USC00182325,0.0
TMAX,2013-02-10T00:00:00,USC00182325,38.0
TMIN,2013-02-10T00:00:00,USC00182325,21.0
TOBS,2013-02-10T00:00:00,USC00182325,23.0
WESD,2013-02-10T00:00:00,USC00182325,0.0
PRCP,2013-02-11T00:00:00,USC00182325,0.0
SNOW,2013-02-11T00:00:00,USC00182325,0.0
SNWD,2013-02-11T00:00:00,USC00182325,0.0
TMAX,2013-02-11T00:00:00,USC00182325,47.0
TMIN,2013-02-11T00:00:00,USC00182325,23.0
TOBS,2013-02-11T00:00:00,USC00182325,42.0
WESD,2013-02-11T00:00:00,USC00182325,0.0
PRCP,2013-02-12T00:00:00,USC00182325,0.25
SNOW,2013-02-12T00:00:00,USC00182325,0.0
SNWD,2013-02-12T00:00:00,USC00182325,0.0
TMAX,2013-02-12T00:00:00,USC00182325,52.0
TMIN,2013-02-12T00:00:00,USC00182325,36.0
TOBS,2013-02-12T00:00:00,USC00182325,37.0
WESD,2013-02-12T00:00:00,USC00182325,0.0
PRCP,2013-02-13T00:00:00,USC00182325,0.0
SNOW,2013-02-13T00:00:00,USC00182325,0.0
SNWD,2013-02-13T00:00:00,USC00182325,0.0
TMAX,2013-02-13T00:00:00,USC00182325,57.0
TMIN,2013-02-13T00:00:00,USC00182325,36.0
TOBS,2013-02-13T00:00:00,USC00182325,37.0
WESD,2013-02-13T00:00:00,USC00182325,0.0
PRCP,2013-02-14T00:00:00,USC00182325,0.3
SNOW,2013-02-14T00:00:00,USC00182325,0.0
SNWD,2013-02-14T00:00:00,USC00182325,0.0
TMAX,2013-02-14T00:00:00,USC00182325,56.0
TMIN,2013-02-14T00:00:00,USC00182325,32.0
TOBS,2013-02-14T00:00:00,USC00182325,34.0
WESD,2013-02-14T00:00:00,USC00182325,0.0
PRCP,2013-02-15T00:00:00,USC00182325,0.0
SNOW,2013-02-15T00:00:00,USC00182325,0.0
SNWD,2013-02-15T00:00:00,USC00182325,0.0
TMAX,2013-02-15T00:00:00,USC00182325,48.0
TMIN,2013-02-15T00:00:00,USC00182325,32.0
TOBS,2013-02-15T00:00:00,USC00182325,33.0
WESD,2013-02-15T00:00:00,USC00182325,0.0
PRCP,2013-02-16T00:00:00,USC00182325,0.2
SNOW,2013-02-16T00:00:00,USC00182325,0.0
SNWD,2013-02-16T00:00:00,USC00182325,0.0
TMAX,2013-02-16T00:00:00,USC00182325,58.0
TMIN,2013-02-16T00:00:00,USC00182325,33.0
TOBS,2013-02-16T00:00:00,USC00182325,35.0
WESD,2013-02-16T00:00:00,USC00182325,0.0
PRCP,2013-02-17T00:00:00,USC00182325,0.0
SNOW,2013-02-17T00:00:00,USC00182325,0.0
SNWD,2013-02-17T00:00:00,USC00182325,0.0
TMAX,2013-02-17T00:00:00,USC00182325,58.0
TMIN,2013-02-17T00:00:00,USC00182325,25.0
TOBS,2013-02-17T00:00:00,USC00182325,28.0
WESD,2013-02-17T00:00:00,USC00182325,0.0
PRCP,2013-02-18T00:00:00,USC00182325,0.0
SNOW,2013-02-18T00:00:00,USC00182325,0.0
SNWD,2013-02-18T00:00:00,USC00182325,0.0
TMAX,2013-02-18T00:00:00,USC00182325,36.0
TMIN,2013-02-18T00:00:00,USC00182325,20.0
TOBS,2013-02-18T00:00:00,USC00182325,25.0
WESD,2013-02-18T00:00:00,USC00182325,0.0
PRCP,2013-02-19T00:00:00,USC00182325,0.0
SNOW,2013-02-19T00:00:00,USC00182325,0.0
SNWD,2013-02-19T00:00:00,USC00182325,0.0
TMAX,2013-02-19T00:00:00,USC00182325,42.0
TMIN,2013-02-19T00:00:00,USC00182325,25.0
TOBS,2013-02-19T00:00:00,USC00182325,39.0
WESD,2013-02-19T00:00:00,USC00182325,0.0
PRCP,2013-02-20T00:00:00,USC00182325,0.12
SNOW,2013-02-20T00:00:00,USC00182325,0.0
SNWD,2013-02-20T00:00:00,USC00182325,0.0
TMAX,2013-02-20T00:00:00,USC00182325,45.0
TMIN,2013-02-20T00:00:00,USC00182325,31.0
TOBS,2013-02-20T00:00:00,USC00182325,31.0
WESD,2013-02-20T00:00:00,USC00182325,0.0
PRCP,2013-02-21T00:00:00,USC00182325,0.0
SNOW,2013-02-21T00:00:00,USC00182325,0.0
SNWD,2013-02-21T00:00:00,USC00182325,0.0
TMAX,2013-02-21T00:00:00,USC00182325,37.0
TMIN,2013-02-21T00:00:00,USC00182325,24.0
TOBS,2013-02-21T00:00:00,USC00182325,26.0
WESD,2013-02-21T00:00:00,USC00182325,0.0
PRCP,2013-02-22T00:00:00,USC00182325,0.0
SNOW,2013-02-22T00:00:00,USC00182325,0.0
SNWD,2013-02-22T00:00:00,USC00182325,0.0
TMAX,2013-02-22T00:00:00,USC00182325,37.0
TMIN,2013-02-22T00:00:00,USC00182325,26.0
TOBS,2013-02-22T00:00:00,USC00182325,31.0
WESD,2013-02-22T00:00:00,USC00182325,0.0
PRCP,2013-02-23T00:00:00,USC00182325,1.15
SNOW,2013-02-23T00:00:00,USC00182325,0.0
SNWD,2013-02-23T00:00:00,USC00182325,0.0
TMAX,2013-02-23T00:00:00,USC00182325,34.0
TMIN,2013-02-23T00:00:00,USC00182325,31.0
TOBS,2013-02-23T00:00:00,USC00182325,34.0
WESD,2013-02-23T00:00:00,USC00182325,0.0
PRCP,2013-02-24T00:00:00,USC00182325,0.09
SNOW,2013-02-24T00:00:00,USC00182325,0.0
SNWD,2013-02-24T00:00:00,USC00182325,0.0
TMAX,2013-02-24T00:00:00,USC00182325,44.0
TMIN,2013-02-24T00:00:00,USC00182325,32.0
TOBS,2013-02-24T00:00:00,USC00182325,40.0
WESD,2013-02-24T00:00:00,USC00182325,0.0
PRCP,2013-02-25T00:00:00,USC00182325,0.0
SNOW,2013-02-25T00:00:00,USC00182325,0.0
SNWD,2013-02-25T00:00:00,USC00182325,0.0
TMAX,2013-02-25T00:00:00,USC00182325,48.0
TMIN,2013-02-25T00:00:00,USC00182325,26.0
TOBS,2013-02-25T00:00:00,USC00182325,35.0
WESD,2013-02-25T00:00:00,USC00182325,0.0
PRCP,2013-02-26T00:00:00,USC00182325,0.0
SNOW,2013-02-26T00:00:00,USC00182325,0.0
SNWD,2013-02-26T00:00:00,USC00182325,0.0
TMAX,2013-02-26T00:00:00,USC00182325,49.0
TMIN,2013-02-26T00:00:00,USC00182325,28.0
TOBS,2013-02-26T00:00:00,USC00182325,33.0
WESD,2013-02-26T00:00:00,USC00182325,0.0
PRCP,2013-02-27T00:00:00,USC00182325,0.92
SNOW,2013-02-27T00:00:00,USC00182325,0.0
SNWD,2013-02-27T00:00:00,USC00182325,0.0
TMAX,2013-02-27T00:00:00,USC00182325,44.0
TMIN,2013-02-27T00:00:00,USC00182325,33.0
TOBS,2013-02-27T00:00:00,USC00182325,40.0
WESD,2013-02-27T00:00:00,USC00182325,0.0
PRCP,2013-02-28T00:00:00,USC00182325,0.0
SNOW,2013-02-28T00:00:00,USC00182325,0.0
SNWD,2013-02-28T00:00:00,USC00182325,0.0
TMAX,2013-02-28T00:00:00,USC00182325,55.0
TMIN,2013-02-28T00:00:00,USC00182325,40.0
TOBS,2013-02-28T00:00:00,USC00182325,41.0
WESD,2013-02-28T00:00:00,USC00182325,0.0
PRCP,2013-03-01T00:00:00,USC00182325,0.0
SNOW,2013-03-01T00:00:00,USC00182325,0.0
SNWD,2013-03-01T00:00:00,USC00182325,0.0
TMAX,2013-03-01T00:00:00,USC00182325,55.0
TMIN,2013-03-01T00:00:00,USC00182325,39.0
TOBS,2013-03-01T00:00:00,USC00182325,39.0
WESD,2013-03-01T00:00:00,USC00182325,0.0
PRCP,2013-03-02T00:00:00,USC00182325,0.05
SNOW,2013-03-02T00:00:00,USC00182325,0.0
SNWD,2013-03-02T00:00:00,USC00182325,0.0
TMAX,2013-03-02T00:00:00,USC00182325,44.0
TMIN,2013-03-02T00:00:00,USC00182325,33.0
TOBS,2013-03-02T00:00:00,USC00182325,33.0
WESD,2013-03-02T00:00:00,USC00182325,0.0
PRCP,2013-03-03T00:00:00,USC00182325,0.0
SNOW,2013-03-03T00:00:00,USC00182325,0.0
SNWD,2013-03-03T00:00:00,USC00182325,0.0
TMAX,2013-03-03T00:00:00,USC00182325,42.0
TMIN,2013-03-03T00:00:00,USC00182325,31.0
TOBS,2013-03-03T00:00:00,USC00182325,32.0
WESD,2013-03-03T00:00:00,USC00182325,0.0
PRCP,2013-03-04T00:00:00,USC00182325,0.0
SNOW,2013-03-04T00:00:00,USC00182325,0.0
SNWD,2013-03-04T00:00:00,USC00182325,0.0
TMAX,2013-03-04T00:00:00,USC00182325,40.0
TMIN,2013-03-04T00:00:00,USC00182325,28.0
TOBS,2013-03-04T00:00:00,USC00182325,30.0
WESD,2013-03-04T00:00:00,USC00182325,0.0
PRCP,2013-03-05T00:00:00,USC00182325,0.0
SNOW,2013-03-05T00:00:00,USC00182325,0.0
SNWD,2013-03-05T00:00:00,USC00182325,0.0
TMAX,2013-03-05T00:00:00,USC00182325,43.0
TMIN,2013-03-05T00:00:00,USC00182325,26.0
TOBS,2013-03-05T00:00:00,USC00182325,34.0
WESD,2013-03-05T00:00:00,USC00182325,0.0
PRCP,2013-03-06T00:00:00,USC00182325,0.32
TMAX,2013-03-06T00:00:00,USC00182325,51.0
TMIN,2013-03-06T00:00:00,USC00182325,33.0
TOBS,2013-03-06T00:00:00,USC00182325,35.0
PRCP,2013-03-07T00:00:00,USC00182325,0.7
SNOW,2013-03-07T00:00:00,USC00182325,0.0
SNWD,2013-03-07T00:00:00,USC00182325,0.0
TMAX,2013-03-07T00:00:00,USC00182325,39.0
TMIN,2013-03-07T00:00:00,USC00182325,32.0
TOBS,2013-03-07T00:00:00,USC00182325,38.0
WESD,2013-03-07T00:00:00,USC00182325,0.0
PRCP,2013-03-08T00:00:00,USC00182325,0.0
SNOW,2013-03-08T00:00:00,USC00182325,0.0
SNWD,2013-03-08T00:00:00,USC00182325,0.0
TMAX,2013-03-08T00:00:00,USC00182325,47.0
TMIN,2013-03-08T00:00:00,USC00182325,35.0
TOBS,2013-03-08T00:00:00,USC00182325,38.0
WESD,2013-03-08T00:00:00,USC00182325,0.0
PRCP,2013-03-09T00:00:00,USC00182325,0.0
SNOW,2013-03-09T00:00:00,USC00182325,0.0
SNWD,2013-03-09T00:00:00,USC00182325,0.0
TMAX,2013-03-09T00:00:00,USC00182325,48.0
TMIN,2013-03-09T00:00:00,USC00182325,33.0
TOBS,2013-03-09T00:00:00,USC00182325,42.0
WESD,2013-03-09T00:00:00,USC00182325,0.0
PRCP,2013-03-10T00:00:00,USC00182325,0.0
SNOW,2013-03-10T00:00:00,USC00182325,0.0
SNWD,2013-03-10T00:00:00,USC00182325,0.0
TMAX,2013-03-10T00:00:00,USC00182325,60.0
TMIN,2013-03-10T00:00:00,USC00182325,30.0
TOBS,2013-03-10T00:00:00,USC00182325,41.0
WESD,2013-03-10T00:00:00,USC00182325,0.0
PRCP,2013-03-11T00:00:00,USC00182325,0.0
SNOW,2013-03-11T00:00:00,USC00182325,0.0
SNWD,2013-03-11T00:00:00,USC00182325,0.0
TMAX,2013-03-11T00:00:00,USC00182325,62.0
TMIN,2013-03-11T00:00:00,USC00182325,41.0
TOBS,2013-03-11T00:00:00,USC00182325,45.0
WESD,2013-03-11T00:00:00,USC00182325,0.0
PRCP,2013-03-12T00:00:00,USC00182325,0.02
SNOW,2013-03-12T00:00:00,USC00182325,0.0
SNWD,2013-03-12T00:00:00,USC00182325,0.0
TMAX,2013-03-12T00:00:00,USC00182325,60.0
TMIN,2013-03-12T00:00:00,USC00182325,45.0
TOBS,2013-03-12T00:00:00,USC00182325,56.0
WESD,2013-03-12T00:00:00,USC00182325,0.0
PRCP,2013-03-13T00:00:00,USC00182325,0.95
SNOW,2013-03-13T00:00:00,USC00182325,0.0
SNWD,2013-03-13T00:00:00,USC00182325,0.0
TMAX,2013-03-13T00:00:00,USC00182325,61.0
TMIN,2013-03-13T00:00:00,USC00182325,32.0
TOBS,2013-03-13T00:00:00,USC00182325,36.0
WESD,2013-03-13T00:00:00,USC00182325,0.0
PRCP,2013-03-14T00:00:00,USC00182325,0.0
SNOW,2013-03-14T00:00:00,USC00182325,0.0
SNWD,2013-03-14T00:00:00,USC00182325,0.0
TMAX,2013-03-14T00:00:00,USC00182325,48.0
TMIN,2013-03-14T00:00:00,USC00182325,32.0
TOBS,2013-03-14T00:00:00,USC00182325,34.0
WESD,2013-03-14T00:00:00,USC00182325,0.0
PRCP,2013-03-15T00:00:00,USC00182325,0.0
SNOW,2013-03-15T00:00:00,USC00182325,0.0
SNWD,2013-03-15T00:00:00,USC00182325,0.0
TMAX,2013-03-15T00:00:00,USC00182325,45.0
TMIN,2013-03-15T00:00:00,USC00182325,29.0
TOBS,2013-03-15T00:00:00,USC00182325,29.0
WESD,2013-03-15T00:00:00,USC00182325,0.0
PRCP,2013-03-16T00:00:00,USC00182325,0.0
SNOW,2013-03-16T00:00:00,USC00182325,0.0
SNWD,2013-03-16T00:00:00,USC00182325,0.0
TMAX,2013-03-16T00:00:00,USC00182325,57.0
TMIN,2013-03-16T00:00:00,USC00182325,29.0
TOBS,2013-03-16T00:00:00,USC00182325,46.0
WESD,2013-03-16T00:00:00,USC00182325,0.0
PRCP,2013-03-17T00:00:00,USC00182325,0.01
SNOW,2013-03-17T00:00:00,USC00182325,0.0
SNWD,2013-03-17T00:00:00,USC00182325,0.0
TMAX,2013-03-17T00:00:00,USC00182325,62.0
TMIN,2013-03-17T00:00:00,USC00182325,36.0
TOBS,2013-03-17T00:00:00,USC00182325,36.0
WESD,2013-03-17T00:00:00,USC00182325,0.0
PRCP,2013-03-18T00:00:00,USC00182325,0.0
SNOW,2013-03-18T00:00:00,USC00182325,0.0
SNWD,2013-03-18T00:00:00,USC00182325,0.0
TMAX,2013-03-18T00:00:00,USC00182325,40.0
TMIN,2013-03-18T00:00:00,USC00182325,32.0
TOBS,2013-03-18T00:00:00,USC00182325,33.0
WESD,2013-03-18T00:00:00,USC00182325,0.0
PRCP,2013-03-19T00:00:00,USC00182325,0.42
SNOW,2013-03-19T00:00:00,USC00182325,0.0
SNWD,2013-03-19T00:00:00,USC00182325,0.0
TMAX,2013-03-19T00:00:00,USC00182325,40.0
TMIN,2013-03-19T00:00:00,USC00182325,32.0
TOBS,2013-03-19T00:00:00,USC00182325,36.0
WESD,2013-03-19T00:00:00,USC00182325,0.0
PRCP,2013-03-20T00:00:00,USC00182325,0.0
SNOW,2013-03-20T00:00:00,USC00182325,0.0
SNWD,2013-03-20T00:00:00,USC00182325,0.0
TMAX,2013-03-20T00:00:00,USC00182325,59.0
TMIN,2013-03-20T00:00:00,USC00182325,32.0
TOBS,2013-03-20T00:00:00,USC00182325,41.0
WESD,2013-03-20T00:00:00,USC00182325,0.0
PRCP,2013-03-21T00:00:00,USC00182325,0.0
SNOW,2013-03-21T00:00:00,USC00182325,0.0
SNWD,2013-03-21T00:00:00,USC00182325,0.0
TMAX,2013-03-21T00:00:00,USC00182325,52.0
TMIN,2013-03-21T00:00:00,USC00182325,32.0
TOBS,2013-03-21T00:00:00,USC00182325,33.0
WESD,2013-03-21T00:00:00,USC00182325,0.0
PRCP,2013-03-22T00:00:00,USC00182325,0.0
SNOW,2013-03-22T00:00:00,USC00182325,0.0
SNWD,2013-03-22T00:00:00,USC00182325,0.0
TMAX,2013-03-22T00:00:00,USC00182325,34.0
TMIN,2013-03-22T00:00:00,USC00182325,27.0
TOBS,2013-03-22T00:00:00,USC00182325,32.0
WESD,2013-03-22T00:00:00,USC00182325,0.0
PRCP,2013-03-23T00:00:00,USC00182325,0.0
SNOW,2013-03-23T00:00:00,USC00182325,0.0
SNWD,2013-03-23T00:00:00,USC00182325,0.0
TMAX,2013-03-23T00:00:00,USC00182325,47.0
TMIN,2013-03-23T00:00:00,USC00182325,27.0
TOBS,2013-03-23T00:00:00,USC00182325,37.0
WESD,2013-03-23T00:00:00,USC00182325,0.0
PRCP,2013-03-24T00:00:00,USC00182325,0.0
SNOW,2013-03-24T00:00:00,USC00182325,0.0
SNWD,2013-03-24T00:00:00,USC00182325,0.0
TMAX,2013-03-24T00:00:00,USC00182325,53.0
TMIN,2013-03-24T00:00:00,USC00182325,27.0
TOBS,2013-03-24T00:00:00,USC00182325,32.0
WESD,2013-03-24T00:00:00,USC00182325,0.0
PRCP,2013-03-25T00:00:00,USC00182325,0.2
SNOW,2013-03-25T00:00:00,USC00182325,1.0
SNWD,2013-03-25T00:00:00,USC00182325,1.0
TMAX,2013-03-25T00:00:00,USC00182325,42.0
TMIN,2013-03-25T00:00:00,USC00182325,31.0
TOBS,2013-03-25T00:00:00,USC00182325,32.0
WESD,2013-03-25T00:00:00,USC00182325,1.0
PRCP,2013-03-26T00:00:00,USC00182325,0.7
SNOW,2013-03-26T00:00:00,USC00182325,0.0
SNWD,2013-03-26T00:00:00,USC00182325,0.0
TMAX,2013-03-26T00:00:00,USC00182325,42.0
TMIN,2013-03-26T00:00:00,USC00182325,32.0
TOBS,2013-03-26T00:00:00,USC00182325,37.0
WESD,2013-03-26T00:00:00,USC00182325,0.0
PRCP,2013-03-27T00:00:00,USC00182325,0.0
SNOW,2013-03-27T00:00:00,USC00182325,0.0
SNWD,2013-03-27T00:00:00,USC00182325,0.0
TMAX,2013-03-27T00:00:00,USC00182325,50.0
TMIN,2013-03-27T00:00:00,USC00182325,37.0
TOBS,2013-03-27T00:00:00,USC00182325,38.0
WESD,2013-03-27T00:00:00,USC00182325,0.0
PRCP,2013-03-28T00:00:00,USC00182325,0.0
SNOW,2013-03-28T00:00:00,USC00182325,0.0
SNWD,2013-03-28T00:00:00,USC00182325,0.0
TMAX,2013-03-28T00:00:00,USC00182325,47.0
TMIN,2013-03-28T00:00:00,USC00182325,37.0
TOBS,2013-03-28T00:00:00,USC00182325,40.0
WESD,2013-03-28T00:00:00,USC00182325,0.0
PRCP,2013-03-29T00:00:00,USC00182325,0.0
SNOW,2013-03-29T00:00:00,USC00182325,0.0
SNWD,2013-03-29T00:00:00,USC00182325,0.0
TMAX,2013-03-29T00:00:00,USC00182325,47.0
TMIN,2013-03-29T00:00:00,USC00182325,37.0
TOBS,2013-03-29T00:00:00,USC00182325,39.0
WESD,2013-03-29T00:00:00,USC00182325,0.0
PRCP,2013-03-30T00:00:00,USC00182325,0.01
SNOW,2013-03-30T00:00:00,USC00182325,0.0
SNWD,2013-03-30T00:00:00,USC00182325,0.0
TMAX,2013-03-30T00:00:00,USC00182325,57.0
TMIN,2013-03-30T00:00:00,USC00182325,37.0
TOBS,2013-03-30T00:00:00,USC00182325,37.0
WESD,2013-03-30T00:00:00,USC00182325,0.0
